Time (s),Entropy
154.85,1.2568
154.85,1.0763
154.86,0.971
154.86,1.2345
154.87,1.3955
154.88,1.2192
154.88,1.2192
154.89,0.9341
154.9,1.3955
154.9,0.469
154.93,1.2192
154.93,0.8813
154.94,1.1884
154.97,1.3955
154.98,0.9918
154.99,0.9928
154.99,1.2345
155.0,1.3362
155.03,0.9918
155.04,1.1884
155.05,1.2192
155.08,1.1884
155.1,1.5905
155.11,1.2345
155.13,1.5438
155.13,1.1412
155.15,1.2192
155.18,1.5955
155.2,0.9341
155.21,1.461
155.24,1.5905
155.26,1.3362
155.27,0.9918
155.29,1.6784
155.31,1.2192
155.31,1.3362
155.33,1.5905
155.34,0.8842
155.34,1.461
155.35,1.3362
155.35,1.2345
155.35,1.6784
155.37,1.2345
155.38,1.2192
155.39,1.3955
155.41,1.461
155.42,1.461
155.43,0.9928
155.44,1.5905
155.45,1.0763
155.45,0.9918
155.48,1.3955
155.49,1.6438
155.52,1.0763
155.53,0.469
155.54,1.2918
155.55,0.9918
155.56,1.0763
155.57,1.4166
155.59,1.461
155.6,1.2345
155.63,1.3955
155.65,1.469
155.68,1.3362
155.7,1.2918
155.71,1.1412
155.72,0.8813
155.73,1.461
155.73,1.461
155.75,0.971
155.75,1.469
155.77,1.3362
155.77,1.1884
155.8,1.461
155.81,0.7219
155.81,1.461
155.84,1.469
155.85,1.2192
155.87,1.1412
155.87,0.8813
155.88,1.461
155.89,1.461
155.9,1.361
155.92,0.8842
155.94,1.6438
155.94,0.9928
155.94,1.361
155.95,1.2192
155.95,1.3367
155.96,1.6438
155.96,0.7219
155.97,0.9918
155.98,1.6438
155.98,0.8842
155.99,0.7476
156.0,1.3955
156.01,0.7219
156.02,1.1412
156.04,1.469
156.05,1.1412
156.06,1.6955
156.08,0.9928
156.1,1.4367
156.1,1.469
156.11,1.3362
156.12,1.3362
156.12,1.6955
156.13,0.8113
156.14,1.6438
156.15,0.7219
156.16,1.1412
156.16,1.1412
156.18,1.461
156.18,1.1884
156.19,1.2192
156.2,1.5905
156.22,1.5955
156.24,1.1412
156.26,1.3955
156.29,1.469
156.3,1.2568
156.32,1.3955
156.33,1.461
156.34,1.3955
156.34,1.4367
156.35,1.3955
156.36,1.1412
156.37,1.154
156.38,1.461
156.39,1.3955
156.41,1.2192
156.42,1.8219
156.44,1.6955
156.45,1.469
156.48,1.469
156.49,1.6438
156.5,1.1884
156.5,1.2345
156.53,1.3362
156.55,1.2192
156.57,1.461
156.59,1.461
156.6,1.5166
156.61,1.2568
156.62,1.2345
156.65,0.9928
156.66,0.8813
156.67,0.8813
156.68,0.6098
156.69,0.9928
156.71,0.8113
156.72,0.9341
156.73,1.0763
156.75,1.0763
156.76,0.9928
156.76,1.1412
156.77,1.3955
156.78,1.0
156.78,0.9928
156.79,1.2345
156.8,0.8476
156.81,0.7219
156.81,0.9928
156.84,0.8842
156.84,0.8476
156.87,0.9918
156.88,0.8113
156.91,1.469
156.92,1.5905
156.93,1.2192
156.94,1.3955
156.95,1.1412
156.98,0.8476
156.98,1.5166
156.99,1.3367
157.0,1.2345
157.0,1.6784
157.04,1.2345
157.05,1.6438
157.06,1.2568
157.08,1.3955
157.11,1.361
157.13,1.2192
157.14,0.8842
157.14,0.9928
157.16,1.6955
157.17,1.2192
157.18,1.3955
157.18,1.2192
157.18,1.3955
157.19,1.3362
157.2,1.5905
157.21,0.971
157.22,0.9918
157.22,0.7219
157.23,1.3362
157.25,1.4905
157.26,1.1412
157.27,1.461
157.28,1.2568
157.29,1.6955
157.29,0.7219
157.32,1.4367
157.33,1.469
157.35,1.1884
157.37,1.1412
157.37,1.6955
157.4,1.2345
157.41,1.2192
157.43,1.4367
157.43,1.4367
157.44,1.2192
157.46,1.0763
157.48,1.3955
157.48,1.2192
157.49,1.0763
157.5,1.469
157.51,1.461
157.52,0.9918
157.52,1.5166
157.53,0.9918
157.53,1.2192
157.54,1.2345
157.56,1.9129
157.57,0.9341
157.6,1.2192
157.6,1.461
157.62,1.1412
157.65,1.2345
157.66,1.4367
157.67,1.5166
157.69,1.469
157.71,1.3955
157.72,1.6955
157.74,1.3955
157.75,1.4367
157.76,1.2918
157.77,0.569
157.78,0.569
157.8,1.0219
157.81,1.6955
157.82,1.4367
157.83,1.6438
157.85,1.1884
157.87,1.2345
157.88,1.5784
157.9,1.6438
157.9,1.369
157.91,1.3367
157.93,1.1884
157.96,1.4905
157.98,1.3955
158.0,1.2345
158.01,1.8129
158.03,0.9928
158.04,1.469
158.05,1.2345
158.06,1.461
158.08,0.9341
158.1,1.6784
158.12,1.6955
158.13,1.469
158.15,1.2192
158.19,1.8388
158.2,1.2345
158.22,1.469
158.24,1.4367
158.25,1.3362
158.27,1.6955
158.29,0.9928
158.3,1.6438
158.31,1.461
158.32,1.469
158.33,1.4367
158.34,1.461
158.36,0.9918
158.36,1.469
158.38,1.3955
158.39,1.461
158.42,1.1884
158.43,1.469
158.45,1.4367
158.47,1.461
158.48,1.4367
158.5,1.2192
158.5,1.461
158.51,1.6438
158.52,1.4367
158.54,1.2192
158.56,1.6955
158.56,1.4367
158.58,0.8813
158.6,1.4367
158.61,1.1884
158.61,1.461
158.63,1.469
158.64,1.469
158.65,1.2192
158.66,1.4367
158.67,1.461
158.68,1.4367
158.69,0.9928
158.7,1.1884
158.71,0.9928
158.72,1.1884
158.73,0.9928
158.73,1.4367
158.75,0.971
158.75,1.1884
158.77,1.461
158.77,1.2192
158.78,1.4367
158.78,0.9928
158.79,1.6438
158.8,0.9928
158.8,1.2192
158.81,1.4367
158.83,0.9928
158.83,1.461
158.84,0.9928
158.85,0.9928
158.86,1.2345
158.87,1.0
158.88,1.469
158.9,0.9928
158.91,1.3955
158.93,1.4367
158.93,1.2192
158.95,1.6784
158.97,1.3955
158.97,1.469
158.97,1.1412
158.99,1.2192
159.0,1.1884
159.01,1.1884
159.03,0.8842
159.04,1.2345
159.06,1.461
159.06,1.1412
159.08,1.6784
159.1,1.461
159.12,1.3362
159.15,1.2568
159.15,1.6784
159.17,0.9928
159.18,1.6438
159.21,1.1412
159.25,1.461
159.25,1.469
159.26,1.5955
159.27,1.4905
159.27,1.469
159.29,1.461
159.31,1.3362
159.33,1.2345
159.33,1.2192
159.34,1.469
159.36,1.3362
159.36,1.8855
159.38,0.8113
159.41,0.8113
159.42,1.3362
159.43,1.1884
159.43,1.3362
159.45,0.8842
159.46,1.1884
159.48,1.6784
159.48,1.6784
159.5,0.8842
159.53,0.9918
159.55,1.2568
159.57,1.461
159.58,1.4367
159.59,1.771
159.61,1.2345
159.63,1.1884
159.63,1.2918
159.65,0.8842
159.65,1.6955
159.66,0.6098
159.66,0.8113
159.66,0.8113
159.67,0.9341
159.69,0.9341
159.7,0.9928
159.71,0.8813
159.73,0.9928
159.73,0.8842
159.74,0.9341
159.76,1.1884
159.76,1.2192
159.77,1.2345
159.78,1.1412
159.79,0.8813
159.79,0.8476
159.8,0.9928
159.81,1.2345
159.81,1.0219
159.82,0.7219
159.83,0.9918
159.85,1.4367
159.85,0.9341
159.86,0.9918
159.87,1.1412
159.89,1.1412
159.89,0.7476
159.92,1.1884
159.93,1.2345
159.94,1.5905
159.95,1.2345
159.96,1.461
159.98,1.1884
160.0,1.4367
160.01,1.4367
160.02,1.1884
160.03,1.3955
160.04,1.4367
160.04,1.469
160.06,1.3362
160.07,1.2345
160.08,1.2192
160.08,0.8842
160.09,1.2192
160.1,1.1412
160.11,0.8813
160.12,1.4367
160.13,0.8813
160.14,1.4367
160.16,1.2192
160.19,1.6784
160.21,1.6438
160.22,1.461
160.23,1.4367
160.25,1.3955
160.25,1.2192
160.26,1.2345
160.27,1.3362
160.28,1.3362
160.29,0.9341
160.3,1.5905
160.32,1.6955
160.34,1.1884
160.35,1.2192
160.35,1.6955
160.37,0.9928
160.4,1.461
160.41,1.2345
160.43,1.4367
160.45,1.469
160.46,1.8855
160.47,1.469
160.48,1.461
160.48,1.461
160.5,1.2345
160.51,1.1884
160.51,1.461
160.53,1.3362
160.54,1.4367
160.58,1.6955
160.59,1.2345
160.61,1.469
160.64,0.8813
160.65,0.7219
160.66,0.9341
160.67,0.8813
160.68,0.9928
160.7,0.971
160.72,0.9928
160.73,1.2192
160.75,0.9918
160.76,0.8813
160.77,1.4367
160.78,0.8113
160.8,1.461
160.81,1.1412
160.83,1.461
160.85,1.9129
160.86,1.461
160.87,1.461
160.88,1.0763
160.89,0.9928
160.9,1.5905
160.9,1.461
160.91,0.8113
160.92,1.3955
160.92,0.9918
160.93,1.3362
160.95,1.5955
160.97,1.2345
160.98,1.5784
160.99,1.0
161.0,1.2192
161.01,1.2955
161.02,1.2955
161.04,1.5784
161.06,1.5784
161.07,1.2345
161.09,1.1884
161.11,1.2345
161.12,1.3955
161.14,1.469
161.17,1.469
161.17,1.6784
161.2,1.2192
161.21,1.8855
161.23,1.3955
161.24,1.3362
161.24,1.4367
161.25,1.2345
161.27,1.1412
161.28,1.1412
161.3,1.461
161.32,1.2345
161.33,1.6955
161.36,1.4367
161.36,1.5905
161.37,1.2345
161.38,1.1884
161.39,1.2345
161.4,1.1884
161.41,1.3955
161.42,1.3955
161.43,1.6784
161.45,1.2345
161.47,1.6784
161.48,1.469
161.49,1.461
161.51,1.0
161.52,1.461
161.52,1.4367
161.55,1.4367
161.58,1.461
161.6,1.8855
161.61,1.461
161.62,1.461
161.62,1.461
161.64,1.2345
161.67,1.2345
161.68,0.9928
161.69,1.2192
161.69,0.9928
161.69,0.971
161.7,0.8813
161.7,0.8813
161.71,0.971
161.72,1.1412
161.75,1.4367
161.78,1.5905
161.8,1.3955
161.81,1.469
161.82,1.3362
161.83,1.469
161.84,1.2192
161.85,1.469
161.87,0.9918
161.88,1.461
161.9,1.4367
161.91,1.469
161.91,1.2345
161.94,1.4367
161.96,1.461
161.98,1.6784
162.0,1.2192
162.01,1.461
162.02,1.6438
162.03,1.4367
162.05,1.461
162.06,1.1884
162.07,1.5905
162.08,1.2192
162.08,1.1884
162.1,1.2192
162.11,1.1412
162.13,1.2345
162.14,1.0763
162.15,1.469
162.17,1.469
162.18,1.461
162.2,1.2345
162.21,1.6955
162.21,1.461
162.22,0.971
162.23,1.3955
162.23,1.2192
162.24,1.0763
162.24,1.154
162.25,1.2568
162.26,1.2192
162.28,1.8129
162.29,1.2192
162.3,1.369
162.33,1.461
162.35,1.2192
162.38,1.4367
162.39,1.419
162.42,1.6784
162.43,1.461
162.44,1.6955
162.46,1.4367
162.48,1.469
162.5,1.2345
162.52,1.461
162.53,1.461
162.55,1.6438
162.55,1.469
162.56,1.461
162.57,1.4367
162.6,1.3955
162.61,1.2345
162.63,1.2345
162.64,1.6784
162.65,1.1884
162.67,1.2345
162.68,1.1884
162.7,1.2192
162.72,0.8813
162.74,1.0
162.75,0.7476
162.77,1.4367
162.78,0.7219
162.81,1.1884
162.83,0.8842
162.84,1.2345
162.85,0.6098
162.85,1.1884
162.85,1.5166
162.86,0.8842
162.87,1.3955
162.88,0.971
162.89,0.971
162.89,1.469
162.9,1.0219
162.9,0.7219
162.93,0.8842
162.93,1.1412
162.95,1.3955
162.98,0.9341
162.99,0.8842
163.0,0.8113
163.01,1.1884
163.02,0.9341
163.04,1.0763
163.06,1.154
163.08,1.2345
163.08,1.0219
163.09,0.469
163.1,1.6784
163.11,1.154
163.12,1.2345
163.13,1.5955
163.14,0.8476
163.14,1.461
163.15,1.0763
163.17,1.1884
163.18,1.5905
163.19,1.2345
163.19,1.3362
163.21,0.9918
163.22,1.0763
163.23,1.1412
163.24,1.1412
163.25,1.1412
163.26,0.8842
163.27,1.2192
163.28,1.3362
163.31,1.3362
163.33,1.771
163.34,0.6098
163.36,1.419
163.37,1.2345
163.39,1.1412
163.41,1.2192
163.42,1.4367
163.46,0.8113
163.47,1.6784
163.48,1.2345
163.5,1.3955
163.5,1.5568
163.5,1.2192
163.52,1.419
163.52,1.1568
163.53,1.1884
163.53,1.6784
163.54,1.2345
163.54,1.6955
163.57,1.154
163.58,1.0763
163.59,1.4367
163.6,1.2568
163.61,1.469
163.62,1.1412
163.64,1.2192
163.66,1.2345
163.67,1.2345
163.68,0.971
163.68,0.971
163.69,0.971
163.7,0.9928
163.72,1.0
163.73,1.1884
163.75,1.1884
163.76,1.2192
163.78,1.3955
163.79,1.469
163.8,1.6955
163.8,1.2345
163.82,1.6955
163.82,0.8113
163.83,1.461
163.84,0.9928
163.85,1.4367
163.86,1.0763
163.87,1.2345
163.87,1.4367
163.88,1.4367
163.88,1.2192
163.9,0.9918
163.92,1.3367
163.94,1.461
163.96,1.6438
163.97,1.3955
163.99,1.2192
164.01,1.6955
164.03,1.2345
164.04,1.6955
164.05,1.6955
164.06,1.461
164.08,1.1412
164.09,1.461
164.1,1.1412
164.11,1.461
164.13,0.9341
164.14,1.6784
164.16,1.469
164.18,1.469
164.19,1.469
164.2,1.6955
164.21,1.2192
164.21,1.461
164.24,1.1412
164.25,1.1412
164.26,1.9219
164.27,1.2345
164.29,2.0394
164.3,1.469
164.31,1.1884
164.32,1.461
164.33,1.4367
164.34,1.461
164.35,1.8855
164.36,1.4367
164.38,1.3955
164.4,1.3955
164.41,1.461
164.42,1.2345
164.43,1.369
164.45,1.461
164.47,1.461
164.47,1.469
164.49,0.971
164.51,1.0
164.51,0.9341
164.53,0.9928
164.54,1.0
164.55,0.971
164.56,0.971
164.57,0.9341
164.59,0.971
164.61,0.7219
164.62,1.0
164.64,0.8813
164.64,0.9341
164.65,0.9341
164.66,0.971
164.67,0.971
164.69,0.9928
164.7,0.8813
164.71,0.9341
164.72,0.8813
164.74,1.0
164.74,1.1884
164.76,1.1412
164.76,0.971
164.78,0.971
164.78,0.8842
164.8,1.1884
164.83,1.1412
164.85,0.9928
164.86,1.2192
164.88,1.4367
164.88,0.8476
164.9,1.0763
164.91,1.0763
164.92,1.0
164.93,1.6955
164.94,1.2192
164.95,1.461
164.95,0.9918
164.96,1.2192
164.97,1.461
164.98,-0.0
164.99,1.3362
165.01,1.5905
165.02,1.2345
165.02,1.0763
165.03,1.4367
165.04,1.6784
165.04,1.2192
165.05,0.2864
165.06,1.461
165.06,1.6784
165.07,1.2345
165.07,0.7476
165.07,1.2345
165.09,1.5166
165.1,0.971
165.12,1.154
165.13,1.3955
165.14,0.8842
165.15,1.1884
165.17,1.6955
165.19,0.8113
165.2,1.4367
165.21,1.9219
165.22,1.0
165.23,1.4367
165.24,1.6955
165.25,0.9928
165.26,1.6784
165.26,1.1412
165.27,0.7219
165.29,1.6955
165.31,1.1412
165.33,1.6784
165.34,1.2192
165.36,1.6784
165.37,1.4367
165.39,1.6438
165.41,1.2192
165.42,1.3955
165.43,1.1412
165.44,1.6955
165.46,1.1884
165.48,1.2192
165.49,1.6955
165.51,1.1884
165.51,1.2192
165.52,1.9129
165.53,1.469
165.54,1.3362
165.55,1.6955
165.56,0.7476
165.58,0.569
165.59,0.7476
165.62,0.9918
165.63,1.0
165.66,0.7219
165.69,0.9928
165.7,0.9341
165.73,1.2192
165.75,1.4367
165.75,1.6955
165.76,1.5955
165.77,0.8842
165.79,1.1884
165.8,1.469
165.81,1.8129
165.83,0.9341
165.86,1.361
165.87,1.4166
165.88,1.1884
165.9,1.6955
165.92,1.2345
165.94,1.469
165.96,1.4367
165.99,1.2568
166.0,1.3955
166.01,1.6784
166.02,1.2345
166.02,1.461
166.03,1.3362
166.04,1.0763
166.04,0.6098
166.05,0.9341
166.06,0.9918
166.08,1.5784
166.1,1.4367
166.13,1.6438
166.14,1.1412
166.16,1.7388
166.17,1.4367
166.17,1.1412
166.18,1.1412
166.2,1.4367
166.2,1.3955
166.21,1.1884
166.23,1.1884
166.24,1.4367
166.27,1.6438
166.3,1.6438
166.31,1.3955
166.32,1.469
166.34,1.2345
166.34,1.469
166.35,0.9918
166.36,1.4367
166.38,1.469
166.4,1.2345
166.42,1.5784
166.43,1.461
166.45,1.461
166.46,1.461
166.47,1.461
166.49,1.2192
166.52,1.5905
166.54,1.3955
166.56,1.469
166.57,1.6438
166.58,1.4367
166.6,1.2345
166.6,0.9928
166.62,1.1412
166.64,0.9928
166.66,0.8813
166.66,0.9928
166.67,0.971
166.68,0.7219
166.7,0.9341
166.71,0.971
166.74,0.9341
166.75,1.0763
166.76,0.8842
166.77,0.8113
166.78,1.1884
166.8,0.8842
166.8,1.1412
166.81,1.0763
166.82,1.2192
166.83,1.0763
166.84,0.8813
166.85,1.5905
166.86,1.1412
166.87,0.9928
166.87,1.469
166.88,1.2345
166.89,0.9918
166.89,1.0
166.9,0.7219
166.91,1.0
166.91,1.419
166.94,1.2345
166.94,1.2345
166.95,0.469
166.95,1.5905
166.96,0.971
166.96,1.1412
166.97,1.154
166.97,1.2345
166.98,1.1412
167.0,1.154
167.01,1.1884
167.01,1.461
167.02,1.1884
167.02,1.3362
167.04,1.4367
167.05,1.0763
167.06,1.2192
167.06,1.2568
167.07,0.6098
167.07,1.3362
167.08,1.3955
167.08,0.8813
167.09,1.1412
167.1,1.6784
167.1,0.8813
167.11,1.0763
167.11,0.7219
167.12,1.1412
167.15,1.5784
167.16,1.2345
167.17,1.4367
167.18,1.3362
167.2,1.6784
167.22,1.2192
167.23,1.6784
167.25,1.461
167.27,1.2192
167.28,1.469
167.29,1.6784
167.3,1.1884
167.31,1.461
167.33,1.461
167.34,1.4367
167.36,1.4367
167.37,1.461
167.39,1.2345
167.4,1.6784
167.43,1.469
167.44,1.2345
167.44,1.6784
167.46,1.461
167.49,1.2345
167.5,1.461
167.51,1.6955
167.53,1.461
167.55,1.4367
167.56,1.2345
167.58,0.9918
167.59,0.8813
167.6,0.9928
167.61,0.9341
167.62,0.9928
167.64,0.8813
167.66,0.971
167.67,1.0
167.69,1.0
167.7,0.9928
167.72,0.9341
167.75,1.1884
167.78,1.419
167.79,1.4367
167.8,1.461
167.8,1.469
167.81,0.8813
167.82,0.9918
167.84,1.2345
167.86,1.6955
167.87,1.461
167.87,1.4367
167.9,1.4367
167.92,1.469
167.92,1.6955
167.93,0.9928
167.93,1.461
167.95,1.3362
167.97,1.2192
167.98,1.1884
167.99,1.4367
167.99,1.469
168.0,1.0763
168.01,1.2362
168.03,1.5784
168.04,1.3955
168.06,0.8813
168.07,1.5784
168.08,1.2345
168.09,1.2362
168.09,1.5438
168.11,1.4367
168.13,1.3367
168.16,1.5784
168.17,1.469
168.18,1.2192
168.19,1.4367
168.2,1.1884
168.22,1.3367
168.25,1.361
168.28,1.5789
168.29,1.461
168.31,1.3955
168.32,1.461
168.32,1.3955
168.34,1.461
168.35,1.1884
168.37,1.3955
168.38,1.5784
168.39,1.4367
168.4,1.4367
168.41,1.4367
168.42,1.2192
168.43,1.3362
168.44,1.1884
168.45,1.1412
168.46,1.461
168.49,1.8129
168.51,1.3367
168.53,1.3367
168.53,0.9341
168.54,0.9928
168.55,0.9928
168.56,1.0
168.58,1.0
168.6,0.971
168.61,0.8113
168.62,0.6098
168.63,1.0
168.64,0.469
168.65,0.9928
168.66,0.6098
168.67,0.8113
168.67,0.9341
168.68,0.9341
168.69,0.9928
168.69,0.9341
168.7,0.971
168.71,0.9928
168.73,0.9341
168.74,0.9341
168.75,1.2345
168.76,1.2345
168.77,1.1412
168.78,1.3955
168.79,1.461
168.81,1.461
168.82,1.6955
168.83,1.1884
168.85,1.469
168.86,1.1884
168.87,1.1412
168.87,1.461
168.87,1.1884
168.88,1.3362
168.88,1.1412
168.89,1.1412
168.89,1.5166
168.91,0.9918
168.91,1.1412
168.92,1.1884
168.92,0.971
168.93,1.1412
168.95,1.361
168.97,1.8129
168.98,1.671
169.0,1.461
169.0,1.5784
169.01,0.7219
169.02,1.2345
169.04,1.2192
169.05,1.361
169.06,1.1884
169.09,1.3367
169.1,1.5789
169.11,1.5955
169.13,0.9918
169.15,1.461
169.16,1.0763
169.17,1.0763
169.17,0.8813
169.19,1.369
169.2,1.5784
169.21,1.4367
169.24,1.5438
169.26,1.5955
169.28,1.461
169.3,1.469
169.32,1.4367
169.33,1.2955
169.35,1.461
169.35,1.8219
169.38,1.461
169.39,1.469
169.4,1.3367
169.42,1.2192
169.43,1.2192
169.44,0.971
169.46,1.461
169.48,1.6955
169.49,1.461
169.5,1.469
169.52,1.469
169.53,1.6955
169.55,1.4367
169.56,0.971
169.58,0.9928
169.59,0.9928
169.61,1.0
169.62,0.9928
169.63,0.9341
169.63,0.9341
169.65,0.9928
169.66,1.0
169.66,0.9928
169.67,0.971
169.69,0.9341
169.71,0.971
169.72,1.0
169.74,1.2192
169.75,1.461
169.75,1.461
169.76,1.469
169.78,1.1412
169.8,1.1412
169.83,1.469
169.84,1.2192
169.85,1.8388
169.86,1.3955
169.87,1.6784
169.88,1.1412
169.9,1.461
169.91,1.4367
169.91,0.9341
169.92,1.2345
169.93,1.461
169.94,1.3955
169.96,1.6438
169.98,1.461
169.99,1.461
170.0,1.5784
170.01,0.8813
170.03,1.461
170.05,1.2192
170.07,1.6438
170.09,1.6438
170.1,1.461
170.11,1.469
170.13,1.6438
170.15,1.0
170.17,1.469
170.18,1.2345
170.19,1.461
170.2,1.1412
170.21,1.6784
170.21,1.3955
170.22,1.461
170.24,1.3362
170.25,1.469
170.26,1.3955
170.27,1.2192
170.28,1.2345
170.29,1.1884
170.31,1.5905
170.33,1.6784
170.35,1.4367
170.37,1.3955
170.38,1.6438
170.39,1.2345
170.41,1.2192
170.42,1.2345
170.43,1.2345
170.45,1.6438
170.48,1.2345
170.49,1.6784
170.51,1.6955
170.52,1.3362
170.53,1.461
170.53,1.2345
170.55,0.9918
170.57,1.2192
170.58,1.3362
170.61,1.469
170.62,1.3955
170.64,1.419
170.65,1.6784
170.66,1.1412
170.67,1.1884
170.69,0.971
170.7,0.9928
170.72,0.8813
170.74,0.9341
170.74,1.2192
170.75,0.8813
170.76,1.1884
170.77,1.2192
170.8,1.4367
170.82,0.8842
170.83,1.0219
170.84,1.2192
170.85,1.154
170.86,0.8813
170.87,0.9918
170.88,1.4367
170.89,1.1412
170.91,0.9918
170.91,1.0763
170.92,1.469
170.93,0.7476
170.94,1.2345
170.95,1.6955
170.98,1.1884
170.99,0.9918
171.0,0.9918
171.01,1.2192
171.02,1.671
171.02,0.9341
171.03,1.1412
171.03,1.9219
171.03,0.8113
171.04,1.3955
171.04,1.2345
171.06,1.6784
171.07,1.1412
171.07,0.6098
171.08,1.461
171.08,0.8842
171.09,0.8113
171.1,1.2192
171.1,1.3955
171.11,1.0763
171.13,1.461
171.14,1.1884
171.16,1.461
171.17,1.461
171.2,1.4367
171.23,1.469
171.26,1.2192
171.26,1.4367
171.27,1.461
171.28,1.2192
171.29,1.6438
171.32,1.461
171.34,1.6955
171.35,1.2192
171.36,1.6438
171.37,0.9341
171.38,1.461
171.39,1.461
171.41,1.3955
171.43,1.469
171.45,1.6955
171.47,1.2345
171.48,1.6784
171.49,1.1884
171.5,1.469
171.52,1.2345
171.54,1.4367
171.55,1.2345
171.55,1.6955
171.56,1.4367
171.57,1.2345
171.57,1.6438
171.58,1.1884
171.59,0.7219
171.6,0.7219
171.61,0.9341
171.62,0.9928
171.64,0.9928
171.66,0.9928
171.67,0.9341
171.69,0.9928
171.71,1.0
171.73,0.9928
171.74,1.2345
171.75,1.469
171.76,1.469
171.78,1.2345
171.8,1.469
171.81,1.2345
171.81,1.461
171.82,1.2345
171.83,0.9918
171.84,1.3955
171.86,1.1412
171.87,1.5784
171.88,1.2345
171.9,1.1412
171.91,1.5438
171.93,1.469
171.95,1.1884
171.96,1.1884
171.97,0.971
171.97,0.9341
171.98,1.3527
172.0,1.369
172.02,1.7855
172.05,1.5905
172.06,1.3955
172.06,1.4367
172.08,0.9918
172.1,1.2192
172.1,1.469
172.11,1.3362
172.12,1.4367
172.14,1.469
172.16,1.3955
172.17,1.469
172.18,1.461
172.19,1.3955
172.2,1.1412
172.2,1.1884
172.22,1.4367
172.23,1.5955
172.25,1.469
172.27,1.6784
172.28,1.6955
172.29,1.3955
172.3,1.0
172.31,1.2192
172.33,1.5438
172.35,1.3955
172.37,1.7855
172.38,1.461
172.39,1.6784
172.39,1.3955
172.41,1.2192
172.41,1.469
172.43,1.5955
172.44,1.0763
172.45,1.361
172.47,1.361
172.49,1.361
172.51,1.6955
172.53,1.4367
172.54,1.1412
172.56,1.461
172.58,1.2345
172.58,1.2192
172.6,0.9928
172.62,0.9928
172.64,0.9928
172.65,0.8813
172.67,0.7219
172.68,0.8813
172.69,0.6098
172.71,0.7219
172.73,0.9928
172.73,0.6098
172.74,1.2345
172.75,1.2192
172.76,1.0763
172.78,1.1412
172.79,0.971
172.8,1.461
172.82,0.6098
172.82,1.419
172.83,1.2192
172.84,1.2192
172.84,0.8842
172.85,1.0763
172.85,1.0763
172.87,1.6784
172.87,0.971
172.9,0.8813
172.9,1.8388
172.91,1.1412
172.92,0.7476
172.94,0.8842
172.95,1.3955
172.96,1.1412
172.97,1.2568
172.98,1.461
172.99,1.1884
173.01,0.9341
173.03,1.3955
173.03,1.1884
173.03,1.6955
173.04,1.1412
173.04,1.0763
173.05,0.8476
173.05,1.2568
173.05,1.1412
173.07,1.3362
173.08,0.8813
173.1,1.3362
173.11,1.1412
173.12,0.8813
173.14,1.2568
173.15,1.4367
173.16,1.6784
173.18,1.3955
173.2,1.461
173.21,1.3955
173.24,1.469
173.25,1.4367
173.27,1.0763
173.28,1.3362
173.29,1.1884
173.32,1.2345
173.34,1.9219
173.35,1.2192
173.35,1.6784
173.36,1.2192
173.38,1.6784
173.41,1.0
173.42,1.469
173.42,1.6438
173.44,1.461
173.45,1.3955
173.46,1.2192
173.46,1.461
173.47,1.469
173.48,0.9341
173.5,0.9918
173.51,1.461
173.53,1.461
173.54,1.4367
173.55,1.4367
173.57,1.6784
173.58,0.971
173.61,1.469
173.62,1.461
173.66,1.6955
173.67,0.9341
173.67,1.6438
173.69,0.9928
173.7,0.9928
173.71,1.4367
173.72,0.9341
173.74,0.8813
173.76,1.2192
173.78,1.2192
173.8,0.9928
173.8,1.0763
173.81,1.3362
173.81,1.461
173.82,0.8113
173.82,1.1412
173.84,0.9918
173.85,1.6955
173.87,0.9928
173.88,1.154
173.89,1.0763
173.9,1.2192
173.91,1.4367
173.91,0.8813
173.95,1.4367
173.96,1.2192
173.97,0.9918
173.99,1.3362
174.0,1.469
174.02,1.4367
174.03,0.8113
174.04,1.469
174.05,1.154
174.06,1.6784
174.07,0.9928
174.09,1.4367
174.1,1.9219
174.12,0.7476
174.13,1.0763
174.15,1.5905
174.15,1.3955
174.16,1.1884
174.17,1.461
174.18,1.419
174.19,-0.0
174.19,1.2192
174.21,1.461
174.21,1.6438
174.23,0.7219
174.24,0.2864
174.27,1.469
174.28,1.6784
174.29,1.2345
174.29,1.461
174.31,1.461
174.31,1.469
174.32,1.469
174.33,1.0763
174.35,1.6438
174.37,1.1884
174.37,1.5166
174.4,1.4367
174.41,1.1884
174.43,1.5905
174.44,0.8113
174.44,1.6784
174.44,1.1412
174.45,1.0
174.47,1.5166
174.49,1.4367
174.49,0.7219
174.5,1.3955
174.51,1.2192
174.52,1.3362
174.53,1.4367
174.54,1.1884
174.55,1.4367
174.55,1.1412
174.56,1.5166
174.58,1.2192
174.59,1.2192
174.62,1.6955
174.65,1.5905
174.67,1.5166
174.68,1.3955
174.69,1.4367
174.7,1.461
174.72,1.2345
174.74,0.9341
174.75,1.2345
174.76,1.4367
174.77,1.2192
174.78,1.0763
174.79,1.4367
174.81,1.1884
174.81,1.4367
174.82,1.2345
174.83,1.3362
174.84,1.2345
174.86,1.1884
174.87,1.6784
174.88,1.461
174.89,1.1412
174.91,1.2345
174.92,1.2345
174.92,1.4367
174.94,0.7219
174.95,1.1884
174.96,1.469
174.97,1.461
174.98,1.469
174.99,1.6955
175.0,1.0763
175.02,1.4367
