Time (s),Entropy
148.1300,1.6382
148.1700,0.9988
148.2100,0.9710
148.2300,0.8813
148.2500,1.1211
148.2800,1.0711
148.3000,1.3965
148.3200,1.3474
148.3600,1.4820
148.3800,1.3549
148.4100,1.4669
148.4700,1.7408
148.5200,1.6465
148.5600,1.5854
148.5900,1.3598
148.6400,1.6585
148.6500,1.5583
148.6800,1.3100
148.7100,1.3474
148.7300,1.3198
148.7700,1.4106
148.8000,1.5609
148.8500,1.3598
148.8900,1.5609
148.9300,1.6585
148.9600,1.3375
148.9800,1.4197
148.9900,1.6065
149.0100,1.3602
149.0700,1.5366
149.1000,1.4422
149.1200,1.6277
149.1400,1.3246
149.1900,1.2647
149.2500,0.9815
149.2900,1.4477
149.3300,1.2223
149.3500,1.2223
149.3800,1.4620
149.4000,1.3100
149.4400,1.3375
149.4700,1.3100
149.5000,1.3474
149.5300,1.5583
149.5500,1.4709
149.6000,1.3375
149.6200,1.4002
149.6400,1.3149
149.6800,1.2700
149.7100,1.2230
149.7600,1.5634
149.8100,1.3797
149.8500,1.6185
149.8900,1.3074
149.9200,1.5609
149.9600,1.6343
149.9800,1.3375
150.0000,1.3124
150.0500,1.4409
150.1000,1.4220
150.1400,1.5750
150.1600,1.4506
150.1700,1.4106
150.2200,0.9044
150.2600,0.9427
150.2800,1.1204
150.3100,1.5462
150.3200,1.2314
150.3500,1.3598
150.3800,1.3598
150.4400,1.3598
150.4500,1.4233
150.4700,1.3549
150.5000,1.2923
150.5200,1.4002
150.5500,1.4106
150.5700,1.4506
150.6400,1.0346
150.6600,1.4372
150.7000,1.4365
150.7500,1.3375
150.7600,1.4409
150.7800,1.3524
150.8000,1.5750
150.8100,1.5532
150.8300,1.1985
150.8400,1.3240
150.8500,0.9910
150.8800,1.0912
150.9100,1.4002
150.9200,1.5854
150.9400,1.4822
150.9800,1.1985
151.0000,1.5132
151.0300,1.5350
151.0500,1.3820
151.0700,1.2718
151.1100,1.5792
151.1400,1.5792
151.1700,0.9988
151.2000,0.9988
151.2500,1.1188
151.3000,1.4820
151.3400,1.5609
151.3700,1.4309
151.4200,1.5209
151.4500,1.6185
151.4900,1.3549
151.5200,1.4309
151.5500,1.4409
151.5800,1.6343
151.6000,1.3965
151.6100,1.2700
151.6400,1.0912
151.6700,1.6591
151.7100,1.4981
151.7600,1.3074
151.7900,1.7641
151.8200,1.2851
151.8600,1.5058
151.9000,1.5726
151.9400,1.5054
151.9700,1.4220
151.9900,1.3797
152.0300,1.6382
152.0600,1.5609
152.1100,1.4372
152.1700,1.5665
152.2000,1.2411
152.2500,1.1188
152.2800,1.0541
152.3200,1.2523
152.3700,1.1930
152.4000,1.3549
152.4300,1.2718
152.4500,1.3100
152.4800,1.3375
152.5100,1.3549
152.5400,1.4809
152.5600,1.3251
152.5800,1.4620
152.6200,1.1245
152.6300,1.4506
152.6400,1.4365
152.6700,0.8569
152.7000,1.7077
152.7200,1.4709
152.7500,1.5462
152.7800,1.3474
152.8000,1.4197
152.8100,1.4620
152.8400,1.4220
152.8800,1.1823
152.9200,1.5609
152.9300,1.6382
152.9500,1.3602
152.9800,1.1825
153.0100,1.3820
153.0600,1.6938
153.1000,1.4981
153.1400,1.1720
153.1900,1.6857
153.2200,1.3198
153.2400,1.1585
153.3000,1.3549
153.3300,1.2718
153.3800,1.3251
153.4200,1.5983
153.4500,1.5932
153.4800,1.5854
153.5100,1.4809
153.5400,1.7143
153.5700,1.6796
153.5900,1.1985
153.6200,1.4309
153.6400,1.3797
153.6500,1.3602
153.6900,1.1823
153.7100,1.4409
153.7700,1.6382
153.8100,1.7408
153.8300,1.4409
153.8600,1.3378
153.9100,1.5209
153.9600,1.5350
154.0100,1.6465
154.0400,1.5983
154.0600,1.4506
154.1000,1.3222
154.1400,1.1975
154.1600,0.9988
154.2000,0.9988
154.2300,0.9427
154.2500,1.0123
154.2800,1.1141
154.3100,1.2485
154.3500,1.4506
154.3600,1.3622
154.4000,1.3251
154.4100,1.4002
154.4500,1.3549
154.4800,1.2923
154.5100,1.2120
154.5200,1.4422
154.5500,1.3549
154.5800,1.2314
154.6100,1.2171
154.6500,1.1282
154.6800,1.2700
154.7000,1.4372
154.7200,1.2718
154.7400,1.5454
154.7600,0.9285
154.7900,1.4772
154.8000,1.4002
154.8100,1.1825
154.8300,1.4365
154.8500,1.3100
154.8900,1.5277
154.9100,1.1825
154.9500,1.4197
154.9700,1.5932
155.0000,1.4822
155.0400,1.5854
155.0800,1.5983
155.1000,1.5620
155.1300,1.2375
155.1800,1.2318
155.2000,0.9044
155.2400,0.9988
155.2800,1.3474
155.3200,1.4372
155.3400,1.6185
155.3900,1.5532
155.4300,1.5454
155.4500,1.6782
155.5000,1.4372
155.5300,1.3222
155.5800,1.5609
155.6000,1.6009
155.6300,1.5583
155.6500,1.3797
155.6800,1.2485
155.6900,1.4820
155.7200,1.1425
155.7600,1.3871
155.8000,1.4632
155.8600,1.5914
155.9100,1.5132
155.9500,1.3198
156.0000,1.5350
156.0500,1.6009
156.1000,1.5932
156.1400,1.5350
156.1600,1.6743
156.2200,1.3622
156.2400,1.1585
156.2800,1.1141
156.3300,1.0912
156.3800,1.2718
156.4300,1.1425
156.4500,1.3509
156.5000,1.2975
156.5400,1.4820
156.5800,1.2223
156.6200,1.7162
156.6400,1.2485
156.6700,1.4220
156.7100,1.4015
156.7500,1.4620
156.7600,1.7143
156.7700,1.4709
156.8000,1.5454
156.8300,1.3378
156.8300,1.4620
156.8600,1.5462
156.9000,0.9910
156.9300,1.6185
156.9400,1.2085
156.9900,1.5532
157.0100,1.4106
157.0400,1.4106
157.0700,1.6677
157.0900,1.6782
157.1100,1.3474
157.1200,1.5750
157.1800,1.0611
157.2100,1.0975
157.2600,1.2120
157.2900,1.0611
157.3400,1.1825
157.3600,1.1245
157.4000,1.3622
157.4300,1.3965
157.4700,1.3222
157.5100,1.4309
157.5300,1.1985
157.5500,1.6796
157.5800,1.0611
157.5900,1.4220
157.6100,1.5220
157.6400,1.3524
157.6600,1.2718
157.6900,1.3778
157.7100,1.3100
157.7500,1.2923
157.7900,1.5932
157.8100,1.6009
157.8600,1.3549
157.8800,1.4709
157.9000,1.5750
157.9100,1.3251
157.9200,1.1425
157.9500,1.2318
157.9700,1.2223
158.0000,1.6396
158.0300,1.5583
158.0600,1.4309
158.0900,1.4820
158.1200,1.5726
158.1500,1.2827
158.2900,2.2065
158.3400,1.6034
158.3900,1.5209
158.4200,1.5054
158.4500,1.4309
158.4900,1.3375
158.5200,1.5917
158.5500,1.5350
158.5900,1.4409
158.6400,1.3622
158.6600,1.5583
158.6800,1.6142
158.7200,1.3100
158.7400,1.4409
158.7700,1.2851
158.8100,1.5831
158.8300,1.3414
158.8800,1.3858
158.9100,1.6457
158.9400,1.2223
158.9800,1.5209
159.0100,1.7294
159.0500,1.4106
159.0900,1.4477
159.1200,1.2700
159.1500,1.4220
159.1700,1.7018
159.2000,0.9427
159.2300,0.9954
159.2800,1.1985
159.3100,1.3109
159.3300,1.1604
159.3400,1.2423
159.3500,1.4709
159.3800,1.2485
159.4100,1.3474
159.4600,1.2423
159.5000,1.4809
159.5300,1.4422
159.5700,1.7182
159.6100,1.2375
159.6500,1.6677
159.6900,1.4772
159.7200,1.7143
159.7400,1.4506
159.7600,1.4620
159.8000,1.2923
159.8400,1.6796
159.8800,1.4709
159.9100,1.6677
159.9500,1.6782
159.9600,1.4709
160.0000,1.3622
160.0300,1.5750
160.0500,1.6677
160.0600,1.3251
160.1000,1.2700
160.1500,1.4658
160.2100,0.9896
160.2300,0.9044
160.2500,0.9710
160.2800,1.1141
160.3100,1.3251
160.3300,1.4709
160.3600,1.3549
160.3900,1.4002
160.4400,1.1211
160.4600,1.4197
160.4800,1.1825
160.4900,1.4372
160.5000,1.2923
160.5200,1.3524
160.5400,1.0711
160.5600,1.6337
160.6000,0.8569
160.6200,1.4542
160.6400,1.3375
160.6600,1.7196
160.6800,1.5462
160.7100,1.4772
160.7400,1.4002
160.7800,1.3100
160.8300,1.6782
160.8700,1.6743
160.9200,1.6009
160.9400,1.4709
160.9600,1.7942
160.9900,1.4620
161.0400,1.3100
161.0600,1.3622
161.0800,1.4620
161.1100,1.2485
161.1400,1.4142
161.2500,1.8226
161.2900,1.7294
161.3100,1.1534
161.3500,1.5634
161.4000,1.5058
161.4400,1.6185
161.4700,1.4422
161.5300,1.4372
161.5600,1.5854
161.5900,1.6465
161.6300,1.5583
161.6400,1.3100
161.6700,1.2718
161.6800,1.2700
161.7000,1.2289
161.7400,1.3222
161.7700,1.5058
161.8500,1.3965
161.8700,1.5301
161.8900,1.1930
161.9300,1.4506
161.9800,1.6185
162.0100,1.5609
162.0300,1.2700
162.0700,1.5220
162.1300,1.4372
162.1500,1.5350
162.1800,1.5191
162.2100,1.2975
162.2500,1.1188
162.3000,1.1830
162.3500,1.3124
162.3600,1.1930
162.3900,1.3474
162.4400,1.2718
162.4700,1.4506
162.5100,1.3251
162.5300,1.3598
162.5400,1.4620
162.5600,1.4365
162.5800,1.5750
162.5800,1.3124
162.6100,1.0278
162.6600,1.3474
162.6900,1.4709
162.7000,1.2718
162.7400,1.4877
162.7600,1.5726
162.7900,1.2700
162.8300,1.6060
162.8700,1.3669
162.9100,1.6251
162.9300,1.3926
162.9700,1.4669
162.9900,1.5726
163.0400,1.4399
163.0900,1.3598
163.1300,1.6277
163.1700,1.4422
163.2200,1.4409
163.2700,1.3474
163.3300,1.0611
163.3700,1.2923
163.4100,0.9910
163.4600,1.4506
163.4800,0.9792
163.5100,1.2411
163.5400,1.1639
163.5600,1.2923
163.6000,0.9933
163.6400,1.3109
163.6700,1.2485
163.6900,1.3965
163.7100,1.4365
163.7400,1.6585
163.7800,1.2718
163.8000,1.5454
163.8400,1.1825
163.8800,1.2523
163.9000,1.6065
163.9300,0.9873
163.9400,1.6576
163.9800,0.9594
164.0100,1.5062
164.0300,1.4197
164.0400,1.4620
164.0600,1.2923
164.0900,1.3251
164.1200,1.3524
164.1800,1.4709
164.2000,1.3622
164.2300,1.0975
164.2600,1.2120
164.3100,1.1985
164.3400,1.2120
164.3500,1.2375
164.3700,1.3100
164.3800,1.3474
164.4300,1.3100
164.4700,1.4197
164.4800,1.2423
164.5100,1.3622
164.5200,1.3622
164.5500,1.3474
164.5700,1.3622
164.5900,1.4409
164.6500,1.0512
164.6800,1.4002
164.7400,1.5983
164.7900,1.3100
164.8300,1.6782
164.8700,1.4620
164.9000,1.5983
164.9600,1.6337
165.0000,1.2375
165.0300,1.7562
165.0700,1.3598
165.1000,1.6009
165.1400,1.4365
165.1900,1.4197
165.2400,1.4372
165.2700,1.4809
165.3200,1.3622
165.3700,1.6382
165.3900,1.5350
165.4100,1.3222
165.4300,1.4220
165.5800,0.2823
165.6300,1.1639
165.6800,1.2851
165.7100,1.0343
165.7400,1.2230
165.7700,0.9285
165.7900,1.5220
165.8200,1.1830
165.8500,1.2171
165.8900,0.7773
165.9200,1.1188
165.9500,1.5609
165.9800,1.4387
166.0100,1.2975
166.0200,1.2923
166.0500,0.9956
166.0600,1.2523
166.0900,0.7213
166.1200,1.6796
166.1400,1.3549
166.1600,1.1183
166.1800,1.0848
166.1900,1.1830
166.2200,1.0848
166.2400,1.3251
166.2800,1.2485
166.3300,1.1930
166.3600,1.1930
166.3900,0.9594
166.4100,1.4506
166.4300,1.4197
166.4500,1.4506
166.5000,1.4197
166.5300,1.5277
166.5700,1.4809
166.6000,1.2718
166.6300,1.4409
166.6500,1.9903
166.6700,1.5583
166.6900,1.6343
166.7100,1.1710
166.7200,1.6343
166.7300,0.9943
166.7400,0.2823
166.7500,0.6612
166.7700,0.8422
166.9700,2.6631
167.3100,2.5432
167.5100,2.6619
167.6500,2.4618
167.8300,2.5845
168.3400,2.7317
168.4900,2.4022
168.6700,2.5392
168.8300,2.4809
169.0300,2.7329
169.4000,2.4809
169.5700,2.5392
169.7800,2.7329
170.2700,2.7770
170.4500,2.6619
170.6200,2.5772
170.7700,2.4560
171.3200,2.5012
171.5100,2.5845
171.6500,2.3603
171.8100,2.5392
172.3900,2.7231
172.5500,2.4560
172.7300,2.7329
173.2800,2.6178
173.4400,2.4809
173.6100,2.5772
173.7500,2.2864
173.9500,2.7770
174.4100,2.4205
174.5600,2.3603
174.7200,2.3925
174.9000,2.5917
175.3000,2.6041
175.4800,2.6297
175.6500,2.5523
175.8200,2.5845
176.0000,2.5772
176.4200,2.5319
176.5600,2.2864
176.7300,2.3493
176.9100,2.7011
177.3900,2.6604
177.5600,2.5392
177.7500,2.6619
177.9200,2.6297
178.4400,2.7105
178.5900,2.4311
178.7600,2.5772
179.2900,2.4979
179.4600,2.5392
179.6300,2.5334
179.7800,2.5012
179.9700,2.6138
180.4200,2.4022
180.5800,2.5012
180.7700,2.6619
181.2800,2.6619
181.4400,2.4618
181.6200,2.5334
181.7500,2.2539
181.9400,2.7329
182.4300,2.5685
182.6000,2.6138
182.7800,2.5917
182.9600,2.6138
183.3900,2.5432
183.5500,2.5392
183.7400,2.6631
184.2900,2.8216
184.4500,2.3676
184.6300,2.4940
184.7700,2.5012
185.2900,2.7011
185.4500,2.4560
185.6200,2.5334
185.7900,2.5772
185.9800,2.6297
186.3800,2.3497
186.5500,2.4940
186.7200,2.6297
186.9400,2.8370
187.3800,2.4632
187.5600,2.6138
187.7200,2.5334
187.9300,2.7011
188.3700,2.5685
188.5100,2.2791
188.6600,2.3493
188.8300,2.4311
188.9900,2.5392
189.4200,2.6819
189.5600,2.2791
189.7200,2.4809
189.8900,2.5392
190.4000,2.5685
190.5600,2.5012
190.7200,2.5889
190.9100,2.5772
191.4200,2.6015
191.5900,2.5334
191.7600,2.5012
191.9600,2.7904
192.4200,2.6717
192.6200,2.6138
192.7900,2.4632
192.9900,2.7011
193.4300,2.4296
193.5800,2.5012
193.7600,2.5012
194.2800,2.4573
194.4200,2.3223
194.5800,2.4809
194.7300,2.4632
194.9000,2.4402
195.3900,2.3594
195.5700,2.6619
195.7800,2.7329
196.0000,2.7770
196.4200,2.5183
196.6000,2.5772
196.7500,2.4560
196.9200,2.5947
197.4300,2.6448
197.6100,2.7329
197.7700,2.3925
198.2800,2.5970
198.4400,2.5392
198.5900,2.4022
198.7700,2.5334
199.2900,2.4964
199.4600,2.5845
199.6200,2.5201
199.8000,2.5334
200.3300,2.5685
200.5300,2.7329
200.7200,2.7329
200.8800,2.3223
201.3100,2.6106
201.5000,2.5334
201.6700,2.5012
201.8200,2.5334
202.2800,2.6138
202.4800,2.6631
202.6300,2.3925
202.8000,2.7011
202.9900,2.5392
203.4000,2.5517
203.5900,2.6269
203.7800,2.7580
204.3000,2.6876
204.4800,2.6138
204.6500,2.4022
204.8200,2.5334
205.3400,2.5012
205.5000,2.4022
205.6800,2.4809
205.8300,2.4022
206.0000,2.6138
206.4500,2.6631
206.6200,2.5392
206.7800,2.5334
207.3100,2.8133
207.4700,2.4560
207.6200,2.3983
207.7800,2.5523
207.9200,2.4153
208.4100,2.5807
208.5900,2.6297
208.7400,2.3603
208.9300,2.7329
209.4600,2.7636
209.6000,2.3223
209.7700,2.4809
209.9800,2.7580
210.3800,2.5114
210.5200,2.4022
210.7100,2.6297
210.8800,2.5334
211.4600,2.6166
211.6400,2.5523
211.8300,2.6269
211.9800,2.5012
212.4400,2.6408
212.5900,2.3925
212.7300,2.3223
212.9100,2.4809
213.3000,2.4939
213.4700,2.5392
213.6400,2.4809
213.8400,2.7011
214.3800,2.6619
214.5300,2.4560
214.6800,2.4402
214.8900,2.7580
215.3600,2.8571
215.5300,2.4560
215.6700,2.4809
215.8500,2.6297
216.3400,2.4009
216.4900,2.4022
216.6400,2.4022
216.8100,2.4809
217.2900,2.4685
217.4600,2.5334
217.6700,2.7580
217.8400,2.5772
218.3300,2.6627
218.4900,2.5012
218.6500,2.4022
218.8500,2.8259
219.3300,2.7557
219.5200,2.6619
219.7000,2.7011
219.8700,2.5889
220.4000,2.6876
220.5700,2.5334
220.7500,2.6297
220.9200,2.4022
221.3700,2.6138
221.5400,2.5334
221.7200,2.7011
221.9000,2.5567
222.3200,2.5030
222.4700,2.3773
222.6400,2.6677
222.8100,2.5334
223.3000,2.4179
223.4700,2.5334
223.6200,2.5012
223.7800,2.4022
224.0000,2.7904
224.4400,2.5183
224.6000,2.5012
224.7700,2.4809
224.9300,2.5392
225.4500,2.6876
225.6100,2.4809
225.7800,2.4560
225.9500,2.5012
226.4400,2.6538
226.5700,2.4238
226.7500,2.5334
227.3000,2.6559
227.4700,2.5334
227.6400,2.4940
227.7800,2.3831
227.9800,2.7329
228.4600,2.5155
228.6100,2.4809
228.7900,2.6631
228.9600,2.5889
229.4500,2.6040
229.6000,2.4022
229.7500,2.5012
229.9600,2.7812
230.4400,2.5445
230.6000,2.4022
230.7700,2.6138
231.3200,2.6984
231.4900,2.6269
231.6800,2.5845
231.8300,2.4153
232.3700,2.6297
232.5400,2.6138
232.7100,2.4560
232.8700,2.5772
233.3300,2.4809
233.4900,2.5392
233.6500,2.5392
233.8400,2.6619
234.0100,2.5772
234.4300,2.5391
234.6100,2.5523
234.7900,2.5334
235.0100,2.6138
235.4400,2.5334
235.6300,2.7011
235.8100,2.5392
236.0400,2.7904
236.3900,2.4022
236.5500,2.4022
236.7000,2.5012
236.9100,2.6619
237.3900,2.7939
237.5400,2.4560
237.7400,2.7329
237.9500,2.6619
238.3600,2.3603
238.5900,2.7857
238.7400,2.5917
238.9500,2.7329
239.4300,2.4022
239.5800,2.4809
239.7700,2.6631
240.3200,2.7003
240.4700,2.5567
240.6600,2.6138
240.8300,2.6138
241.3100,2.6264
241.5000,2.5889
241.6700,2.4940
241.8400,2.5772
242.3600,2.7640
242.5000,2.3603
242.6600,2.4022
242.8600,2.6619
243.0400,2.5012
243.4100,2.3569
243.5800,2.4022
243.7300,2.4809
243.9100,2.5392
244.3100,2.4107
244.4900,2.7011
244.6400,2.4022
244.8200,2.6631
245.3700,2.6138
245.5400,2.4560
245.7100,2.5772
245.8400,2.3223
246.3000,2.6684
246.4400,2.4560
246.5800,2.2539
246.7800,2.7011
246.9400,2.4560
247.3800,2.6619
247.5300,2.4238
247.7200,2.6138
247.9100,2.6619
248.3400,2.5256
248.4900,2.4153
248.6600,2.5523
248.8600,2.7011
249.4000,2.6559
249.5500,2.4809
249.7500,2.6631
249.9200,2.5334
250.4100,2.5844
250.5500,2.3113
250.7400,2.6269
250.9000,2.6297
251.3600,2.5432
251.5200,2.5392
251.7100,2.6631
251.9500,2.8089
252.3600,2.6435
252.5300,2.4940
252.6700,2.2791
252.8400,2.7329
253.4000,2.5155
253.5900,2.5392
253.8100,2.7812
253.9700,2.5012
254.4500,2.4809
254.6000,2.4632
254.7600,2.4809
254.9300,2.6138
255.4200,2.3773
255.6000,2.4153
255.9200,2.5772
256.1100,2.6631
256.4500,2.5294
256.6100,2.5523
256.7800,2.6619
257.3200,2.6674
257.4700,2.5772
257.6700,2.7011
257.8000,2.3925
258.0100,2.7329
258.4900,2.7329
258.6600,2.4560
258.8400,2.6297
259.3200,2.5685
259.5200,2.7329
259.7000,2.5772
259.8900,2.6619
260.3200,2.4179
260.5100,2.6619
260.6400,2.2791
260.8200,2.4809
261.3200,2.4179
261.4800,2.4809
261.6500,2.5392
261.8300,2.7329
262.0000,2.5012
262.4700,2.5889
262.6100,2.4022
262.8000,2.6619
263.0200,2.7770
263.4400,2.4238
263.6100,2.6619
263.8100,2.5772
264.3300,2.5709
264.4900,2.5012
264.6600,2.6619
264.8200,2.3603
264.9900,2.5889
265.3900,2.5334
265.5700,2.5392
265.7100,2.4560
265.9400,2.8370
266.4500,2.5143
266.6600,2.7329
266.8300,2.6269
267.3300,2.4685
267.5000,2.6631
267.6700,2.4809
267.8500,2.6631
268.3700,2.6717
268.5100,2.2539
268.6700,2.5392
268.8300,2.6138
269.3700,2.5889
269.5200,2.5392
269.7300,2.7329
269.8900,2.4560
270.3400,2.5432
270.5100,2.6138
270.6500,2.4632
270.8300,2.6138
271.3400,2.6684
271.5200,2.6619
271.7200,2.7329
271.8800,2.3925
272.3400,2.5268
272.5000,2.5772
272.6400,2.4022
272.7900,2.5392
272.9600,2.4809
273.4300,2.6178
273.5900,2.4022
273.7800,2.6138
273.9600,2.6631
274.4500,2.6717
274.5700,2.2539
274.7700,2.6297
274.9200,2.3925
275.3600,2.5772
275.4900,2.2290
275.6600,2.4809
275.8300,2.5334
276.3100,2.7280
276.4700,2.4940
276.6300,2.5523
276.7900,2.3603
276.9700,2.5772
277.4000,2.4132
277.5800,2.6677
277.7800,2.7329
277.9700,2.5845
278.4500,2.4685
278.6300,2.5392
278.8200,2.7011
279.3200,2.5241
279.4700,2.5012
279.6200,2.4022
279.8100,2.6619
280.0000,2.7329
280.4800,2.6684
280.6400,2.4809
280.8000,2.5392
281.0400,2.7904
281.4500,2.5685
281.6300,2.6619
281.8100,2.5947
282.3500,2.6550
282.4900,2.4022
282.6400,2.5392
282.8300,2.6138
283.3700,2.5685
283.5400,2.6138
283.6700,2.3223
283.8500,2.6138
284.3400,2.6717
284.5100,2.4809
284.6700,2.5392
284.8700,2.7329
285.0600,2.5772
285.4700,2.6619
285.6300,2.4809
285.8300,2.7011
286.3600,2.5155
286.5300,2.5392
286.6700,2.4022
286.8600,2.5772
287.4400,2.6754
287.5800,2.3603
287.7800,2.7011
287.9800,2.7329
288.4500,2.5490
288.6300,2.6631
288.7900,2.3603
288.9700,2.5334
289.3600,2.5155
289.5000,2.2791
289.6700,2.3362
289.8700,2.7770
290.3900,2.7812
290.5500,2.5012
290.7000,2.4809
290.8600,2.5012
291.3200,2.5070
291.5100,2.6619
291.6700,2.4022
291.8200,2.5392
292.3400,2.5914
292.5000,2.5889
292.7000,2.7011
292.8800,2.6619
293.4000,2.6138
293.5500,2.4402
293.6900,2.3773
293.8700,2.6138
294.4500,2.6041
294.5900,2.3773
294.7800,2.6269
294.9500,2.5772
295.4100,2.5685
295.5500,2.3362
295.6800,2.3223
295.8700,2.6138
296.3500,2.2539
296.5100,2.5392
296.7100,2.7329
296.9100,2.6619
297.3600,2.5620
297.5300,2.5334
297.7500,2.7580
298.3100,2.7770
298.5000,2.6138
298.6900,2.6619
298.8500,2.4940
299.3900,2.5167
299.5500,2.6138
299.7400,2.5772
299.8900,2.3676
300.4500,2.6684
300.6000,2.5392
300.7900,2.6138
301.3100,2.7580
301.5100,2.7011
301.6500,2.3223
301.8400,2.7011
302.0200,2.5334
302.4500,2.5811
302.5900,2.3223
302.7700,2.6138
302.9300,2.4809
303.4000,2.4809
303.5600,2.5392
303.7400,2.6138
303.9400,2.6297
304.3500,2.4560
304.5300,2.4809
304.6700,2.4022
304.8500,2.6138
305.3300,2.7264
305.5100,2.6138
305.6800,2.4809
305.8000,2.3223
306.0600,2.8812
306.4400,2.4787
306.6300,2.4940
306.7600,2.3773
307.3200,2.7003
307.4800,2.5012
307.6600,2.5392
307.8200,2.4809
307.9900,2.5392
308.3900,2.4022
308.5600,2.4809
308.7000,2.4022
308.8600,2.4022
309.4000,2.5772
309.5400,2.3113
309.6700,2.3113
309.8800,2.7770
310.4000,2.6951
310.5500,2.4632
310.7300,2.6138
310.9100,2.5334
311.3800,2.7317
311.5600,2.6631
311.7200,2.4022
311.9100,2.7011
312.4900,2.6998
312.6500,2.5012
312.8300,2.5392
313.1100,2.8951
313.4700,2.5844
313.6200,2.2539
313.8000,2.6138
313.9500,2.4022
314.4600,2.5436
314.6200,2.4618
314.8000,2.5845
314.9600,2.5012
